latitude,longitude,cas_pozorovani_utc,misto_pozorovani,kdo_pocitil,popis_intenzity_kategorie,strach_panika,pohyb_predmetu,poskozeni_budov,zvuk_reportovan,ems98_odhad
49.7036939,13.959734,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6518441,14.433604,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.1530517,14.230851,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.9161051,14.5820941,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.5737963,14.461814,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2641959,13.9092935,2025-04-24 17:33:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2651995,13.3897522,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2797833,14.1547359,2025-04-24 17:25:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.2641959,13.9092935,2025-04-24 17:33:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5737963,14.461814,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.9389307,14.7924472,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.9847409,14.6692345,2025-04-24 17:34:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5234599,14.4275728,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.7506206,13.6231705,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3407518,14.1445057,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3037422,14.1576794,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.59549,13.992406,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.3794578,13.9378583,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2604933,13.8950079,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3859548,14.29261,2025-04-24 17:30:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.7290739,14.1886206,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3433111,14.4967375,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7785204,14.3778067,2025-04-24 17:30:35+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8567603,14.6781641,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7399688,14.4431692,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.4165792,14.6460632,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4639492,13.5832715,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3040617,14.01682,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.285679,14.178174,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.1172851,14.4110213,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6443517,14.4569161,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.248992,13.916119,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.1018004,13.6665875,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.248992,13.916119,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2604043,13.9103085,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6541468,14.4717344,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5497382,14.0043213,2025-04-24 17:20:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.3024342,14.1276429,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3049286,14.1474704,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.685432,13.9989449,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6287532,14.0474037,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5012155,14.3826956,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3611633,14.5325209,2025-04-24 17:31:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8523071,14.5934777,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3081399,14.3614926,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Nezadáno,Ano,IV - Značně pozorované
49.5589749,13.9509336,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,II - Zřídka pocítěno
49.3446575,14.1744289,2025-04-24 17:25:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.345499,14.212609,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5978074,13.9917124,2025-04-24 17:25:00+00:00,Doma,Jen respondent,silné otřsx,Ano,Ano,Ne,Ano,Neklasifikováno
49.6089685,14.4557369,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1737671,13.6367846,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4286546,14.418156,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3967608,13.5676869,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
50.0506869,17.792043,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.1406259,13.5253909,2025-04-24 17:00:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.358388,14.1049258,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4461642,14.3686808,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ne,III - Slabé
49.4349973,13.869727,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4323154,14.5549184,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4323154,14.5549184,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7290739,14.1886206,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4265777,14.2005659,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4435402,14.36337,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.3992647,14.2119592,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6548506,14.4202179,2025-04-24 17:30:00+00:00,Doma,Nezadáno,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.2494447,13.9164017,2025-04-24 17:31:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ano,Ano,VI - Mírně ničivé
49.3128585,14.1271563,2025-04-24 17:31:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3813284,13.936088,2025-04-24 17:32:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5776798,14.0714325,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.6385854,14.2089442,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5978074,13.9917124,2025-04-24 17:25:00+00:00,Doma,Jen respondent,silné otřsx,Ano,Ano,Ne,Ano,Neklasifikováno
49.190143,14.2715882,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.4304184,13.8834952,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.9104542,14.587998,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2507522,13.9203443,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.324586,13.6877065,2025-04-24 17:00:30+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6025608,13.986549,2025-04-24 17:31:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.6605765,14.4266438,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.4676317,13.6295161,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.2954504,14.0494297,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.617657,14.389767,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.6388272,14.6368346,2025-04-24 17:00:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.2150686,14.0293932,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ne,IV - Značně pozorované
49.5003987,14.2471579,2025-04-24 17:33:00+00:00,Doma,Nezadáno,žádný,Ano,Ano,Ne,Ano,I - Nepocítěno
49.2645274,14.1190302,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.673483,14.6387664,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6205965,14.1355687,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.8729377,14.5927257,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ne,III - Slabé
49.4157209,13.7812835,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2908737,14.1419314,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5253515,14.3872517,2025-04-24 17:20:08+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.2757745,13.891547,2025-04-24 17:32:00+00:00,Doma,Většina,silné otřsx,Ano,Ne,Ne,Ne,Neklasifikováno
48.9565325,14.0669782,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2908737,14.1419314,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5315769,14.2222622,2025-04-24 18:25:00+00:00,Doma,Jen respondent,silné otřsx,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6261484,14.4250045,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
50.043637,15.7910194,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.507964,13.6188878,2025-04-24 17:45:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2908737,14.1419314,2025-04-24 17:23:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.41026,13.98972,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6261484,14.4250045,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.266084,13.8846874,2025-04-24 17:30:00+00:00,Doma,Jen respondent,nan,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.9896819,14.6021779,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1742968,13.4801107,2025-04-24 17:32:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2056908,14.2170194,2025-04-24 17:31:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4431281,14.0016397,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.3874789,13.9810439,2025-04-24 17:32:00+00:00,Doma,Jen respondent,silné otřsx,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4308842,14.0424103,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.680337,13.9954235,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4286546,14.418156,2025-04-24 17:38:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6636402,14.4273338,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5140144,14.0347553,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2234017,14.4205698,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.2703976,13.8345924,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2641471,13.8943708,2025-04-24 18:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.7804235,14.7026576,2025-04-24 17:35:00+00:00,Doma,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6772817,13.9643587,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3612196,14.3587094,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.188267,13.8617117,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5403792,13.6833962,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4630283,14.1768661,2025-04-24 17:25:00+00:00,Venku/Nezadáno,Jen respondent,slabé zachvění,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.3740433,13.8838118,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.3293465,14.1147692,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1839661,14.0481016,2025-04-24 17:31:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2604043,13.9103085,2025-04-24 17:31:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.0813756,13.9588815,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4175212,13.457718,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2604043,13.9103085,2025-04-24 17:32:00+00:00,Doma,Jen respondent,silné otřsx,Ano,Ne,Ne,Ano,Neklasifikováno
49.390532,14.1286166,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2292663,14.4137285,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.8692476,13.7943211,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.1335452,13.7025822,2025-04-24 17:30:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.7533428,14.5367812,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.4175212,13.457718,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6151539,14.4390084,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3914799,13.7129398,2025-04-24 17:35:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.2084997,13.8893314,2025-04-24 16:32:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.6329773,15.0873654,2025-04-24 17:25:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4623367,13.6427289,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2723141,13.9103994,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.4162124,14.6417202,2025-04-24 17:00:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.3914048,13.8367369,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.6541468,14.4717344,2025-04-24 17:32:00+00:00,Doma,Většina,silné otřsx,Ano,Ano,Ne,Ano,V - Silné
49.515764,14.087048,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.2668945,13.6941934,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ne,Neklasifikováno
49.2465466,13.9163629,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7537066,14.5146945,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.752644,14.2059055,2025-04-24 17:20:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4050939,13.722427,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
48.9362056,14.5641935,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.1725326,13.7975946,2025-04-24 17:33:00+00:00,Doma,Nezadáno,žádný,Ano,Ne,Ne,Ano,I - Nepocítěno
49.5756134,14.0305379,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6390235,14.2534486,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.4431281,14.0016397,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2995633,14.11989,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3185362,13.7033333,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.1428038,14.3459615,2025-04-24 17:40:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5128058,14.041802,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.0426154,14.5551758,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2730936,13.9191808,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.6323929,14.0362948,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3034592,14.1306552,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ano,Ano,VI - Mírně ničivé
49.4750117,14.4014971,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Většina,nan,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.1436982,13.8107731,2025-04-24 17:46:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5561701,14.2470103,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ano,Ne,Ano,V - Silné
49.3718065,13.6303837,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4831617,14.5324487,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6342203,13.9483966,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3787984,13.8269523,2025-04-24 17:34:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4616332,13.7465435,2025-04-24 17:34:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5198793,13.6833546,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ano,Ano,VI - Mírně ničivé
49.5725681,14.5324565,2025-04-24 17:40:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.8979391,14.301399,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.8941314,14.4872907,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,III - Slabé
49.2798065,13.6189483,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.5778961,14.3455898,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2991346,13.6679517,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2863851,13.7928432,2025-04-24 17:33:00+00:00,Doma,Většina,silné otřsx,Ne/Nezadáno,Ne,Nezadáno,Ano,III - Slabé
49.6175705,14.1957814,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.277178,13.9743423,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
48.9776369,13.9887291,2025-04-24 17:40:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6417189,13.9713998,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.5906602,13.8620885,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.4282669,13.8666524,2025-04-24 17:00:34+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.5772653,14.0732363,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.6923613,14.7560847,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5467867,16.6485876,2025-04-24 17:29:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
48.9880308,14.4668672,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.2468153,13.2955556,2025-04-24 17:35:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
